sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
5302,636,1202,16277,-158,-113,28
5303,588,1222,16295,-171,-125,60
5304,578,1164,16309,-159,-112,35
5305,645,1186,16301,-160,-112,12
5306,612,1172,16311,-146,-121,44
5307,582,1185,16287,-147,-144,49
5308,610,1155,16284,-169,-129,37
5309,641,1152,16285,-190,-90,28
5310,593,1184,16329,-151,-108,37
5311,579,1163,16281,-145,-126,36
5312,579,1147,16299,-174,-129,32
5313,603,1181,16285,-168,-126,32
5314,627,1174,16311,-156,-106,27
5315,631,1171,16287,-183,-111,31
5316,598,1164,16285,-189,-116,29
5317,591,1185,16267,-189,-144,21
5318,617,1179,16305,-154,-126,39
5319,573,1173,16321,-162,-115,40
5320,564,1167,16320,-175,-132,28
5321,603,1176,16301,-171,-115,29
5322,580,1179,16280,-159,-136,44
5323,608,1157,16302,-158,-135,30
5324,599,1162,16309,-157,-118,33
5325,603,1172,16294,-160,-143,37
5326,560,1162,16270,-144,-127,14
5327,627,1170,16301,-174,-114,18
5328,600,1178,16364,-181,-129,25
5329,564,1184,16328,-171,-132,38
5330,610,1192,16310,-161,-152,37
5331,616,1182,16298,-147,-109,39
5332,612,1175,16300,-162,-131,20
5333,590,1207,16282,-162,-133,8
5334,587,1158,16282,-172,-127,17
5335,619,1207,16311,-162,-100,38
5336,603,1212,16284,-170,-118,47
5337,579,1172,16299,-184,-133,38
5338,595,1168,16302,-156,-124,41
5339,610,1183,16300,-161,-133,41
5340,579,1193,16314,-166,-135,28
5341,616,1156,16274,-188,-118,26
5342,631,1187,16292,-139,-134,43
5343,597,1210,16278,-156,-105,18
5344,634,1193,16296,-189,-117,23
5345,605,1164,16236,-179,-137,42
5346,623,1201,16261,-140,-122,30
5347,610,1194,16290,-166,-115,23
5348,614,1171,16273,-179,-126,30
5349,547,1198,16273,-168,-112,37
5350,602,1168,16325,-179,-101,17
5351,590,1197,16304,-178,-125,46
5352,622,1198,16299,-155,-122,38
5353,575,1191,16329,-189,-111,34
5354,601,1164,16265,-190,-120,14
5355,600,1157,16279,-165,-130,48
5356,560,1177,16320,-155,-117,23
5357,601,1194,16282,-154,-113,24
5358,618,1171,16279,-157,-101,36
5359,619,1151,16306,-166,-125,33
5360,637,1188,16279,-171,-127,30
5361,612,1205,16262,-146,-119,32
5362,600,1188,16290,-154,-109,21
5363,579,1180,16299,-175,-162,44
5364,588,1192,16274,-169,-157,9
5365,616,1152,16313,-181,-131,22
5366,619,1173,16302,-178,-114,23
5367,625,1169,16311,-147,-115,24
5368,625,1167,16311,-172,-139,20
5369,599,1182,16280,-157,-136,42
5370,580,1185,16289,-160,-129,50
5371,615,1190,16329,-166,-113,40
5372,582,1171,16300,-168,-121,47
5373,582,1186,16311,-150,-131,42
5374,578,1177,16315,-163,-122,30
5375,614,1150,16284,-179,-103,45
5376,602,1163,16272,-167,-106,30
5377,603,1186,16305,-160,-128,20
5378,596,1203,16291,-152,-101,24
5379,615,1176,16274,-176,-113,31
5380,609,1171,16292,-162,-132,31
5381,589,1157,16282,-154,-138,42
5382,618,1157,16256,-170,-104,26
5383,607,1175,16249,-179,-133,23
5384,580,1183,16316,-179,-126,31
5385,626,1168,16319,-181,-118,14
5386,636,1186,16269,-182,-111,38
5387,621,1205,16302,-173,-124,38
5388,579,1197,16283,-172,-128,42
5389,597,1199,16296,-157,-116,32
5390,602,1185,16292,-176,-129,19
5391,602,1171,16267,-146,-110,34
5392,623,1159,16317,-171,-123,55
5393,612,1163,16297,-160,-129,27
5394,592,1180,16294,-156,-134,17
5395,566,1160,16292,-164,-123,34
5396,576,1202,16293,-165,-109,43
5397,583,1180,16286,-154,-82,36
5398,569,1181,16298,-142,-105,16
5399,598,1167,16271,-155,-136,43
5400,603,1187,16343,-176,-123,22
5401,628,1188,16291,-185,-129,19
5402,589,1183,16279,-174,-111,28
5403,602,1209,16299,-169,-101,19
5404,622,1174,16296,-153,-105,24
5405,624,1170,16300,-163,-123,9
5406,611,1190,16305,-165,-140,35
5407,586,1173,16288,-160,-112,50
5408,578,1163,16323,-165,-88,34
5409,587,1218,16289,-179,-102,23
5410,594,1169,16299,-170,-105,35
5411,605,1181,16275,-168,-116,43
5412,609,1186,16299,-167,-109,41
5413,595,1178,16295,-173,-125,25
5414,589,1189,16303,-186,-143,33
5415,605,1181,16311,-180,-133,46
5416,585,1200,16263,-162,-140,25
5417,617,1175,16291,-164,-93,31
5418,575,1143,16322,-188,-121,31
5419,584,1178,16309,-171,-122,34
5420,614,1184,16280,-147,-124,45
5421,574,1174,16310,-161,-121,42
5422,597,1183,16301,-171,-126,18
5423,605,1184,16263,-166,-130,34
5424,575,1196,16272,-140,-143,48
5425,591,1160,16287,-143,-120,37
5426,585,1185,16341,-182,-114,18
5427,625,1184,16306,-170,-118,26
5428,608,1229,16291,-155,-100,44
5429,617,1199,16280,-161,-106,20
5430,621,1189,16280,-178,-113,50
5431,594,1169,16290,-172,-115,34
5432,572,1193,16278,-164,-121,17
5433,627,1190,16299,-135,-130,27
5434,612,1173,16321,-179,-130,43
5435,578,1179,16293,-157,-119,35
5436,619,1166,16305,-167,-107,52
5437,596,1198,16291,-167,-133,32
5438,577,1208,16284,-160,-138,9
5439,603,1188,16303,-188,-128,28
5440,621,1178,16301,-169,-119,36
5441,585,1204,16281,-147,-109,32
5442,603,1197,16293,-166,-115,43
5443,566,1188,16289,-165,-107,49
5444,588,1184,16321,-165,-104,23
5445,646,1193,16271,-173,-130,38
5446,616,1179,16288,-159,-124,30
5447,615,1177,16293,-174,-124,26
5448,594,1192,16310,-177,-122,30
5449,608,1196,16289,-196,-128,20
5450,578,1185,16295,-188,-118,31
5451,592,1169,16266,-171,-121,30
5452,601,1203,16270,-171,-147,15
5453,599,1208,16289,-148,-122,29
5454,615,1169,16253,-167,-115,27
5455,596,1188,16280,-180,-114,35
5456,578,1185,16282,-160,-121,49
5457,605,1181,16267,-160,-114,36
5458,602,1178,16310,-169,-115,15
5459,612,1201,16288,-142,-123,17
5460,587,1191,16299,-155,-122,24
5461,600,1185,16295,-157,-116,14
5462,583,1156,16306,-162,-116,30
5463,624,1173,16270,-125,-109,28
5464,624,1167,16286,-152,-138,20
5465,572,1190,16300,-176,-123,16
5466,591,1185,16314,-166,-111,22
5467,597,1195,16280,-164,-98,31
5468,596,1166,16276,-162,-115,48
5469,599,1191,16294,-166,-112,39
5470,628,1234,16287,-169,-102,35
5471,611,1190,16326,-186,-115,23
5472,610,1193,16314,-188,-120,30
5473,595,1203,16315,-151,-113,18
5474,608,1171,16292,-158,-124,36
5475,655,1211,16313,-145,-116,36
5476,595,1194,16326,-129,-98,23
5477,567,1193,16296,-174,-99,17
5478,579,1184,16296,-176,-130,23
5479,585,1179,16312,-158,-131,34
5480,593,1185,16337,-182,-115,35
5481,599,1205,16284,-164,-137,39
5482,596,1204,16307,-155,-133,28
5483,624,1171,16285,-170,-128,37
5484,586,1172,16296,-173,-128,37
5485,595,1180,16301,-167,-116,16
5486,627,1210,16297,-170,-113,30
5487,597,1164,16298,-164,-116,46
5488,602,1174,16303,-142,-110,47
5489,609,1175,16306,-162,-109,43
5490,609,1207,16341,-168,-115,40
5491,618,1203,16308,-173,-114,24
5492,587,1176,16301,-176,-112,49
5493,616,1204,16323,-161,-125,27
5494,605,1179,16296,-160,-121,41
5495,609,1169,16282,-186,-138,37
5496,601,1183,16306,-164,-121,29
5497,598,1190,16311,-160,-140,10
5498,590,1186,16305,-174,-116,34
5499,580,1193,16302,-138,-120,17
5500,621,1164,16261,-177,-120,30
5501,604,1185,16281,-189,-129,33
5502,611,1214,16316,-143,-123,30
5503,608,1165,16273,-166,-110,26
5504,615,1188,16328,-176,-114,36
5505,626,1192,16321,-171,-104,34
5506,609,1210,16278,-171,-117,28
5507,599,1182,16278,-168,-128,38
5508,599,1160,16271,-172,-110,28
5509,587,1179,16285,-155,-112,22
5510,578,1176,16272,-162,-121,41
5511,586,1175,16319,-157,-131,40
5512,597,1192,16281,-203,-119,28
5513,611,1184,16295,-182,-136,43
5514,634,1188,16308,-158,-137,45
5515,612,1184,16295,-164,-98,33
5516,585,1162,16254,-160,-128,21
5517,577,1170,16315,-158,-119,43
5518,605,1166,16302,-180,-112,35
5519,615,1181,16295,-161,-114,48
5520,619,1173,16316,-164,-115,41
5521,589,1165,16338,-196,-107,31
5522,620,1200,16303,-174,-116,46
5523,624,1198,16299,-142,-119,36
5524,608,1180,16317,-143,-121,28
5525,583,1157,16271,-160,-138,54
5526,589,1186,16303,-176,-123,44
5527,609,1185,16305,-168,-120,38
5528,616,1169,16291,-144,-139,46
5529,577,1166,16282,-150,-116,40
5530,607,1178,16275,-173,-107,25
5531,581,1176,16261,-168,-131,33
5532,596,1169,16292,-136,-143,38
5533,606,1171,16297,-157,-135,36
5534,646,1186,16326,-146,-99,42
5535,603,1212,16307,-164,-113,9
5536,579,1203,16283,-175,-128,15
5537,594,1172,16285,-158,-113,42
5538,619,1175,16302,-186,-117,31
5539,614,1158,16303,-165,-106,49
5540,614,1179,16315,-173,-119,41
5541,603,1180,16289,-157,-125,25
5542,627,1148,16275,-175,-120,36
5543,613,1179,16293,-175,-114,25
5544,597,1151,16303,-168,-111,19
5545,613,1164,16263,-161,-131,35
5546,602,1205,16291,-159,-136,30
5547,611,1190,16316,-150,-122,40
5548,635,1200,16305,-171,-122,60
5549,622,1197,16294,-169,-130,28
5550,605,1177,16293,-158,-126,33
5551,594,1178,16281,-171,-118,19
5552,583,1185,16294,-165,-121,14
5553,580,1190,16270,-161,-137,42
5554,635,1183,16264,-165,-134,32
5555,607,1193,16265,-173,-126,42
5556,612,1174,16325,-161,-119,32
5557,593,1193,16297,-180,-114,50
5558,596,1161,16302,-162,-116,50
5559,599,1150,16308,-159,-112,38
5560,604,1171,16262,-146,-120,29
5561,621,1172,16282,-153,-135,36
5562,654,1202,16309,-159,-122,28
5563,616,1198,16282,-167,-107,24
5564,606,1181,16306,-154,-120,39
5565,609,1174,16325,-157,-132,39
5566,617,1180,16274,-162,-125,21
5567,593,1177,16297,-160,-122,14
5568,573,1200,16271,-177,-117,41
5569,594,1177,16287,-156,-127,40
5570,590,1165,16276,-159,-113,24
5571,565,1182,16277,-185,-123,14
5572,606,1175,16292,-155,-133,36
5573,587,1153,16285,-159,-139,38
5574,589,1162,16315,-171,-129,23
5575,617,1178,16292,-157,-137,22
5576,597,1169,16279,-156,-121,40
5577,572,1170,16294,-155,-129,35
5578,599,1173,16289,-171,-118,37
5579,618,1163,16334,-164,-101,27
5580,627,1167,16339,-179,-122,30
5581,598,1156,16340,-172,-127,59
5582,607,1175,16261,-161,-116,50
5583,642,1189,16273,-144,-118,24
5584,598,1163,16286,-148,-129,37
5585,575,1157,16286,-164,-142,41
5586,609,1160,16275,-162,-129,36
5587,586,1156,16263,-143,-114,27
5588,598,1167,16325,-172,-113,44
5589,619,1184,16293,-169,-135,46
5590,608,1193,16301,-179,-134,31
5591,609,1191,16332,-166,-111,21
5592,605,1151,16256,-175,-123,25
5593,586,1142,16291,-182,-122,14
5594,610,1181,16301,-162,-124,4
5595,588,1190,16279,-149,-131,15
5596,594,1166,16298,-174,-122,42
5597,598,1173,16323,-198,-118,34
5598,602,1202,16302,-159,-121,30
5599,586,1153,16297,-163,-122,22
5600,612,1187,16333,-171,-135,43
5601,592,1166,16276,-178,-142,51
5602,609,1186,16326,-191,-125,27
5603,609,1171,16300,-155,-110,10
5604,620,1171,16297,-160,-114,45
5605,615,1187,16279,-157,-119,38
5606,612,1166,16280,-164,-142,32
5607,605,1194,16293,-181,-121,34
5608,610,1178,16298,-192,-104,31
5609,594,1142,16346,-161,-129,20
5610,575,1173,16309,-146,-121,31
5611,613,1177,16315,-182,-108,21
5612,624,1172,16298,-122,-124,16
5613,607,1157,16274,-146,-99,48
5614,604,1153,16284,-196,-99,43
5615,607,1168,16289,-150,-133,29
5616,567,1168,16296,-176,-132,40
5617,606,1188,16296,-150,-149,32
5618,646,1179,16320,-151,-144,18
5619,599,1180,16281,-155,-125,46
5620,580,1165,16247,-154,-121,20
5621,618,1174,16288,-152,-103,21
5622,615,1162,16309,-169,-117,32
5623,611,1166,16297,-142,-130,40
5624,604,1175,16285,-169,-130,31
5625,606,1195,16277,-174,-133,31
5626,630,1206,16263,-131,-117,24
5627,619,1179,16268,-147,-121,26
5628,621,1179,16279,-184,-108,28
5629,631,1175,16307,-163,-120,33
5630,621,1182,16256,-182,-131,42
5631,640,1176,16289,-163,-132,35
5632,597,1188,16270,-165,-137,30
5633,638,1204,16313,-170,-135,26
5634,616,1148,16326,-152,-116,35
5635,596,1191,16292,-145,-124,30
5636,595,1167,16321,-140,-113,25
5637,578,1165,16284,-154,-138,32
5638,571,1199,16292,-180,-130,37
5639,586,1173,16322,-159,-148,28
5640,565,1204,16281,-171,-134,28
5641,610,1178,16288,-161,-103,57
5642,633,1185,16281,-160,-125,39
5643,566,1197,16301,-168,-150,43
5644,586,1194,16302,-160,-115,50
5645,590,1173,16310,-177,-123,33
5646,552,1194,16322,-189,-106,38
5647,585,1208,16314,-145,-122,25
5648,612,1199,16311,-149,-114,30
5649,627,1174,16278,-164,-102,38
5650,610,1187,16325,-164,-130,40
5651,600,1199,16289,-176,-129,28
5652,604,1176,16303,-189,-111,27
5653,617,1144,16343,-154,-119,28
5654,595,1176,16292,-198,-103,22
5655,572,1175,16301,-187,-108,27
5656,616,1170,16340,-153,-110,31
5657,616,1149,16336,-151,-107,32
5658,584,1200,16283,-168,-141,19
5659,573,1190,16293,-180,-161,23
5660,622,1168,16308,-154,-123,28
5661,621,1163,16257,-148,-124,37
5662,633,1194,16298,-152,-119,36
5663,608,1177,16284,-165,-97,29
5664,595,1186,16303,-173,-123,45
5665,571,1178,16312,-166,-129,50
5666,580,1162,16272,-154,-116,37
5667,597,1190,16276,-168,-126,19
5668,614,1152,16277,-179,-134,45
5669,584,1156,16322,-163,-141,38
5670,593,1180,16316,-154,-107,51
5671,614,1142,16291,-164,-98,37
5672,598,1168,16260,-177,-123,11
5673,612,1194,16290,-191,-129,47
5674,586,1174,16276,-184,-120,34
5675,629,1162,16306,-165,-128,31
5676,582,1177,16298,-156,-124,37
5677,593,1186,16301,-174,-123,23
5678,590,1226,16316,-177,-115,22
5679,594,1152,16301,-188,-129,18
5680,624,1179,16261,-172,-129,40
5681,603,1200,16303,-161,-117,42
5682,574,1165,16310,-157,-118,38
5683,604,1178,16286,-180,-130,40
5684,613,1190,16296,-166,-120,31
5685,586,1180,16311,-181,-107,20
5686,609,1176,16282,-163,-158,40
5687,601,1167,16303,-171,-132,41
5688,578,1194,16288,-157,-120,30
5689,581,1177,16260,-157,-99,46
5690,635,1208,16305,-154,-106,31
5691,625,1197,16315,-163,-120,10
5692,620,1175,16270,-159,-136,36
5693,587,1175,16285,-147,-113,51
5694,590,1183,16282,-167,-122,40
5695,580,1184,16253,-153,-110,22
5696,621,1175,16319,-164,-111,38
5697,603,1182,16293,-174,-148,26
5698,578,1181,16284,-137,-116,15
5699,587,1196,16256,-150,-110,28
5700,606,1149,16287,-166,-117,35
5701,602,1184,16312,-170,-115,40
5702,598,1180,16232,-152,-130,45
5703,582,1204,16289,-166,-123,29
5704,617,1176,16282,-186,-117,20
5705,596,1189,16271,-155,-120,23
5706,628,1174,16306,-156,-134,38
5707,602,1148,16267,-162,-112,24
5708,554,1139,16253,-158,-135,35
5709,564,1178,16320,-151,-134,45
5710,612,1222,16286,-161,-121,47
5711,606,1194,16281,-172,-110,37
5712,551,1164,16314,-160,-102,17
5713,580,1172,16293,-154,-120,41
5714,613,1168,16295,-153,-114,33
5715,614,1156,16292,-151,-129,20
5716,579,1165,16268,-165,-116,13
5717,642,1173,16296,-141,-103,21
5718,634,1158,16264,-140,-110,44
5719,620,1188,16283,-144,-125,23
5720,586,1185,16271,-158,-122,22
5721,585,1184,16243,-185,-125,26
5722,597,1174,16276,-143,-127,41
5723,637,1190,16324,-164,-113,31
5724,643,1156,16298,-155,-149,18
5725,626,1174,16284,-159,-124,24
5726,606,1183,16314,-158,-122,31
5727,596,1188,16291,-169,-116,24
5728,615,1170,16300,-186,-124,26
5729,596,1181,16325,-176,-135,28
5730,586,1178,16278,-173,-124,30
5731,597,1189,16279,-137,-111,29
5732,617,1181,16319,-162,-116,29
5733,607,1165,16346,-172,-129,47
5734,627,1165,16273,-177,-133,41
5735,604,1146,16264,-167,-129,26
5736,595,1178,16288,-176,-117,18
5737,566,1169,16273,-165,-136,28
5738,594,1174,16295,-159,-135,28
5739,608,1161,16255,-168,-132,32
5740,596,1203,16304,-175,-145,21
5741,572,1184,16299,-185,-130,38
5742,599,1157,16295,-171,-128,31
5743,608,1194,16308,-158,-111,7
5744,597,1162,16271,-150,-109,22
5745,581,1174,16317,-167,-135,33
5746,588,1181,16316,-154,-117,37
5747,600,1194,16263,-166,-93,7
5748,560,1179,16306,-178,-129,30
5749,615,1187,16276,-171,-105,41
5750,581,1188,16285,-166,-121,24
5751,571,1180,16289,-159,-127,37
5752,613,1174,16298,-145,-121,29
5753,636,1166,16270,-142,-113,22
5754,592,1156,16297,-157,-111,50
5755,609,1178,16305,-170,-114,44
5756,590,1184,16305,-167,-141,29
5757,573,1164,16304,-180,-128,19
5758,620,1176,16311,-164,-121,19
5759,590,1191,16309,-147,-104,52
5760,596,1160,16290,-138,-123,43
5761,572,1181,16321,-155,-106,51
5762,566,1211,16330,-167,-106,58
5763,590,1174,16270,-166,-148,38
5764,629,1178,16295,-174,-125,16
5765,593,1179,16293,-170,-130,20
5766,611,1171,16288,-164,-126,24
5767,657,1175,16313,-167,-105,39
5768,611,1181,16343,-178,-116,60
5769,634,1183,16286,-156,-116,37
5770,600,1179,16251,-161,-108,44
5771,605,1172,16287,-159,-114,45
5772,595,1190,16319,-150,-119,29
5773,605,1169,16290,-165,-132,32
5774,608,1189,16294,-163,-122,36
5775,574,1178,16278,-153,-135,27
5776,584,1179,16290,-147,-131,19
5777,597,1212,16306,-153,-101,28
5778,606,1191,16288,-163,-99,17
5779,621,1178,16305,-175,-112,26
5780,585,1177,16315,-177,-139,30
5781,613,1172,16267,-164,-125,25
5782,589,1178,16325,-165,-118,42
5783,605,1173,16281,-157,-106,39
5784,591,1211,16270,-143,-119,29
5785,600,1186,16320,-163,-130,20
5786,608,1178,16308,-153,-105,26
5787,578,1143,16284,-141,-99,34
5788,571,1132,16322,-155,-111,17
5789,583,1154,16299,-167,-108,21
5790,554,1187,16276,-163,-112,45
5791,613,1185,16331,-190,-140,47
5792,630,1196,16288,-168,-115,45
5793,603,1189,16323,-186,-115,57
5794,584,1190,16372,-172,-131,52
5795,589,1200,16308,-189,-130,54
5796,601,1165,16295,-183,-111,44
5797,545,1174,16294,-184,-119,-2
5798,596,1185,16302,-160,-137,17
5799,614,1186,16293,-140,-107,36
5800,585,1186,16289,-176,-120,47
5801,601,1183,16304,-164,-132,49
5802,613,1201,16261,-170,-122,20
5803,603,1212,16266,-153,-127,27
5804,584,1166,16313,-188,-120,37
5805,624,1177,16298,-178,-105,24
5806,627,1168,16283,-137,-129,26
5807,606,1181,16255,-139,-119,35
5808,598,1196,16301,-164,-109,40
5809,605,1185,16295,-160,-116,42
5810,630,1168,16272,-154,-109,35
5811,589,1184,16296,-152,-109,32
5812,609,1164,16293,-156,-132,29
5813,637,1158,16288,-149,-113,22
5814,630,1179,16349,-152,-117,38
5815,606,1160,16352,-177,-131,57
5816,579,1171,16292,-143,-128,32
5817,607,1206,16310,-147,-115,33
5818,622,1179,16297,-168,-133,21
5819,581,1152,16296,-172,-136,36
5820,592,1174,16325,-182,-124,39
5821,627,1188,16289,-181,-92,29
5822,604,1168,16306,-165,-118,29
5823,575,1184,16315,-173,-117,20
5824,604,1168,16318,-158,-99,30
5825,623,1167,16283,-157,-114,36
5826,604,1219,16252,-163,-100,41
5827,589,1165,16265,-160,-119,31
5828,605,1155,16292,-169,-123,29
5829,579,1158,16304,-162,-141,38
5830,603,1151,16361,-150,-119,49
5831,599,1161,16283,-167,-123,29
5832,565,1188,16288,-168,-118,18
5833,613,1163,16282,-174,-119,34
5834,598,1182,16295,-181,-111,55
5835,609,1175,16332,-157,-144,29
5836,621,1158,16326,-155,-147,27
5837,607,1192,16312,-174,-131,27
5838,564,1179,16298,-161,-118,16
5839,626,1166,16336,-149,-103,22
5840,626,1171,16301,-176,-113,38
5841,617,1192,16269,-150,-110,18
5842,616,1197,16301,-173,-112,4
5843,621,1190,16306,-151,-102,26
5844,595,1175,16303,-183,-107,34
5845,582,1176,16305,-170,-143,34
5846,596,1181,16266,-170,-107,37
5847,598,1147,16288,-182,-118,41
5848,588,1170,16288,-160,-112,36
5849,607,1195,16313,-180,-141,28
5850,600,1194,16311,-160,-117,35
5851,610,1195,16323,-154,-114,7
5852,597,1179,16260,-173,-111,33
5853,615,1201,16287,-172,-106,51
5854,603,1215,16297,-161,-123,30
5855,599,1167,16269,-166,-132,23
5856,583,1172,16273,-163,-120,30
5857,603,1162,16327,-156,-124,28
5858,603,1189,16280,-152,-137,50
5859,600,1180,16323,-184,-128,41
5860,600,1227,16306,-175,-114,24
5861,623,1168,16281,-153,-113,29
5862,624,1145,16290,-163,-113,26
5863,600,1176,16311,-200,-102,26
5864,605,1177,16271,-167,-123,31
5865,569,1191,16309,-148,-138,42
5866,583,1195,16293,-161,-126,24
5867,575,1164,16281,-169,-100,27
5868,601,1158,16277,-163,-135,18
5869,625,1171,16325,-161,-111,26
5870,627,1193,16324,-159,-123,31
5871,607,1188,16292,-177,-131,34
5872,578,1171,16275,-157,-145,20
5873,593,1185,16287,-152,-112,19
5874,619,1175,16324,-168,-104,26
5875,612,1156,16244,-180,-122,32
5876,600,1180,16268,-186,-126,16
5877,591,1163,16301,-183,-121,51
5878,606,1195,16268,-160,-120,36
5879,604,1175,16302,-174,-114,45
5880,601,1135,16334,-173,-114,56
5881,584,1177,16335,-163,-100,31
5882,594,1156,16326,-180,-127,37
5883,613,1200,16264,-205,-137,53
5884,630,1194,16300,-174,-113,5
5885,646,1194,16295,-146,-101,38
5886,608,1205,16289,-152,-121,55
5887,618,1196,16278,-162,-137,36
5888,624,1175,16306,-177,-111,39
5889,601,1179,16285,-187,-106,32
5890,581,1174,16298,-161,-100,32
5891,604,1171,16257,-160,-103,25
5892,601,1165,16291,-161,-125,28
5893,601,1171,16305,-158,-148,34
5894,627,1184,16313,-152,-125,41
